split_id,split_strategy,repeat_index,fold_index,stratified_split,instance_name,dataset_type,selected_solver,true_best_solver,prediction_correct,selected_solver_objective,best_possible_objective,single_best_solver,single_best_solver_objective,selected_objective_for_scoring,single_best_objective_for_scoring,regret_vs_virtual_best,delta_vs_single_best,improvement_vs_single_best
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_13t_double_seed42_0009,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_13t_double_seed42_0060,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_13t_double_seed43_0066,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_13t_double_seed43_0069,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_13t_single_seed42_0057,synthetic,cpsat_solver,cpsat_solver,True,13.0,13.0,cpsat_solver,13.0,13.0,13.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_14t_single_seed42_0012,synthetic,cpsat_solver,cpsat_solver,True,13.0,13.0,cpsat_solver,13.0,13.0,13.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_14t_single_seed43_0072,synthetic,cpsat_solver,cpsat_solver,True,13.0,13.0,cpsat_solver,13.0,13.0,13.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_16t_double_seed43_0078,synthetic,cpsat_solver,cpsat_solver,True,30.0,30.0,cpsat_solver,30.0,30.0,30.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_16t_single_seed44_0159,synthetic,cpsat_solver,cpsat_solver,True,15.0,15.0,cpsat_solver,15.0,15.0,15.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_17t_double_seed44_0162,synthetic,cpsat_solver,cpsat_solver,True,34.0,34.0,cpsat_solver,34.0,34.0,34.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_17t_single_seed43_0081,synthetic,cpsat_solver,cpsat_solver,True,17.0,17.0,cpsat_solver,17.0,17.0,17.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_18t_double_seed42_0024,synthetic,cpsat_solver,cpsat_solver,True,34.0,34.0,cpsat_solver,34.0,34.0,34.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_18t_double_seed43_0105,synthetic,cpsat_solver,cpsat_solver,True,34.0,34.0,cpsat_solver,34.0,34.0,34.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_18t_double_seed44_0165,synthetic,cpsat_solver,cpsat_solver,True,34.0,34.0,cpsat_solver,34.0,34.0,34.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_19t_single_seed42_0048,synthetic,cpsat_solver,cpsat_solver,True,19.0,19.0,cpsat_solver,19.0,19.0,19.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_19t_single_seed44_0168,synthetic,cpsat_solver,cpsat_solver,True,19.0,19.0,cpsat_solver,19.0,19.0,19.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_20t_double_seed43_0114,synthetic,cpsat_solver,cpsat_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_hard_20t_double_seed44_0171,synthetic,cpsat_solver,cpsat_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_08t_double_seed43_0065,synthetic,cpsat_solver,cpsat_solver,True,14.0,14.0,cpsat_solver,14.0,14.0,14.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_08t_single_seed42_0044,synthetic,cpsat_solver,cpsat_solver,True,7.0,7.0,cpsat_solver,7.0,7.0,7.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_08t_single_seed43_0104,synthetic,cpsat_solver,cpsat_solver,True,7.0,7.0,cpsat_solver,7.0,7.0,7.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_09t_double_seed42_0047,synthetic,cpsat_solver,cpsat_solver,True,18.0,18.0,cpsat_solver,18.0,18.0,18.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_10t_double_seed43_0071,synthetic,cpsat_solver,cpsat_solver,True,18.0,18.0,cpsat_solver,18.0,18.0,18.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_10t_single_seed42_0050,synthetic,cpsat_solver,cpsat_solver,True,9.0,9.0,cpsat_solver,9.0,9.0,9.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_10t_single_seed43_0110,synthetic,cpsat_solver,cpsat_solver,True,9.0,9.0,cpsat_solver,9.0,9.0,9.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_10t_single_seed44_0146,synthetic,cpsat_solver,cpsat_solver,True,9.0,9.0,cpsat_solver,9.0,9.0,9.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_10t_single_seed44_0170,synthetic,cpsat_solver,cpsat_solver,True,9.0,9.0,cpsat_solver,9.0,9.0,9.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_12t_single_seed42_0032,synthetic,cpsat_solver,cpsat_solver,True,11.0,11.0,cpsat_solver,11.0,11.0,11.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_12t_single_seed44_0152,synthetic,cpsat_solver,cpsat_solver,True,11.0,11.0,cpsat_solver,11.0,11.0,11.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_13t_double_seed44_0155,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_13t_single_seed43_0098,synthetic,cpsat_solver,cpsat_solver,True,13.0,13.0,cpsat_solver,13.0,13.0,13.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_14t_double_seed42_0041,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_14t_double_seed44_0161,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_14t_single_seed42_0020,synthetic,cpsat_solver,cpsat_solver,True,13.0,13.0,cpsat_solver,13.0,13.0,13.0,0.0,0.0,-0.0
stratified_cv_r01_f02,repeated_stratified_kfold,1,2,True,synthetic_study_medium_14t_single_seed43_0080,synthetic,cpsat_solver,cpsat_solver,True,13.0,13.0,cpsat_solver,13.0,13.0,13.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Early 10,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Early 11,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Early 13,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Early 2,real,simulated_annealing_solver,simulated_annealing_solver,True,27.0,27.0,cpsat_solver,30.0,27.0,30.0,0.0,-3.0,3.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Late 10,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Late 12,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Late 14,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Late 5,real,simulated_annealing_solver,simulated_annealing_solver,True,32.0,32.0,cpsat_solver,34.0,32.0,34.0,0.0,-2.0,2.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Late 9,real,simulated_annealing_solver,simulated_annealing_solver,True,32.0,32.0,cpsat_solver,34.0,32.0,34.0,0.0,-2.0,2.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Middle 11,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Middle 13,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Middle 3,real,simulated_annealing_solver,simulated_annealing_solver,True,27.0,27.0,cpsat_solver,30.0,27.0,30.0,0.0,-3.0,3.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Middle 4,real,simulated_annealing_solver,simulated_annealing_solver,True,32.0,32.0,cpsat_solver,34.0,32.0,34.0,0.0,-2.0,2.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Middle 7,real,simulated_annealing_solver,simulated_annealing_solver,True,32.0,32.0,cpsat_solver,34.0,32.0,34.0,0.0,-2.0,2.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Test Instance 2,real,simulated_annealing_solver,simulated_annealing_solver,True,5.0,5.0,cpsat_solver,10.0,5.0,10.0,0.0,-5.0,5.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Test Instance 5,real,simulated_annealing_solver,simulated_annealing_solver,True,27.0,27.0,cpsat_solver,30.0,27.0,30.0,0.0,-3.0,3.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Test Instance 8,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,Test Instance Demo,real,cpsat_solver,simulated_annealing_solver,False,6.0,3.0,cpsat_solver,6.0,6.0,6.0,3.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_04t_single_seed42_0031,synthetic,cpsat_solver,cpsat_solver,True,3.0,3.0,cpsat_solver,3.0,3.0,3.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_04t_single_seed43_0091,synthetic,cpsat_solver,cpsat_solver,True,3.0,3.0,cpsat_solver,3.0,3.0,3.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_04t_single_seed43_0109,synthetic,cpsat_solver,cpsat_solver,True,3.0,3.0,cpsat_solver,3.0,3.0,3.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_05t_double_seed43_0094,synthetic,cpsat_solver,cpsat_solver,True,10.0,10.0,cpsat_solver,10.0,10.0,10.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_05t_double_seed44_0136,synthetic,cpsat_solver,cpsat_solver,True,10.0,10.0,cpsat_solver,10.0,10.0,10.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_05t_single_seed42_0019,synthetic,cpsat_solver,cpsat_solver,True,5.0,5.0,cpsat_solver,5.0,5.0,5.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_06t_single_seed42_0022,synthetic,cpsat_solver,cpsat_solver,True,5.0,5.0,cpsat_solver,5.0,5.0,5.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_06t_single_seed43_0064,synthetic,cpsat_solver,cpsat_solver,True,5.0,5.0,cpsat_solver,5.0,5.0,5.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_06t_single_seed44_0157,synthetic,cpsat_solver,cpsat_solver,True,5.0,5.0,cpsat_solver,5.0,5.0,5.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_07t_double_seed42_0025,synthetic,cpsat_solver,cpsat_solver,True,14.0,14.0,cpsat_solver,14.0,14.0,14.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_07t_single_seed42_0058,synthetic,cpsat_solver,cpsat_solver,True,7.0,7.0,cpsat_solver,7.0,7.0,7.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_07t_single_seed43_0118,synthetic,cpsat_solver,cpsat_solver,True,7.0,7.0,cpsat_solver,7.0,7.0,7.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_08t_single_seed42_0010,synthetic,cpsat_solver,cpsat_solver,True,7.0,7.0,cpsat_solver,7.0,7.0,7.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_08t_single_seed42_0013,synthetic,cpsat_solver,cpsat_solver,True,7.0,7.0,cpsat_solver,7.0,7.0,7.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_08t_single_seed43_0088,synthetic,cpsat_solver,cpsat_solver,True,7.0,7.0,cpsat_solver,7.0,7.0,7.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_08t_single_seed44_0130,synthetic,cpsat_solver,cpsat_solver,True,7.0,7.0,cpsat_solver,7.0,7.0,7.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_easy_08t_single_seed44_0133,synthetic,cpsat_solver,cpsat_solver,True,7.0,7.0,cpsat_solver,7.0,7.0,7.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_12t_double_seed43_0093,synthetic,cpsat_solver,cpsat_solver,True,22.0,22.0,cpsat_solver,22.0,22.0,22.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_12t_single_seed42_0003,synthetic,cpsat_solver,cpsat_solver,True,11.0,11.0,cpsat_solver,11.0,11.0,11.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_12t_single_seed42_0030,synthetic,cpsat_solver,cpsat_solver,True,11.0,11.0,cpsat_solver,11.0,11.0,11.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_12t_single_seed44_0150,synthetic,cpsat_solver,cpsat_solver,True,11.0,11.0,cpsat_solver,11.0,11.0,11.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_13t_double_seed42_0006,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_13t_double_seed44_0126,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_13t_single_seed43_0117,synthetic,cpsat_solver,cpsat_solver,True,13.0,13.0,cpsat_solver,13.0,13.0,13.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_14t_double_seed44_0129,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_14t_double_seed44_0180,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_14t_single_seed44_0132,synthetic,cpsat_solver,cpsat_solver,True,13.0,13.0,cpsat_solver,13.0,13.0,13.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_15t_double_seed42_0036,synthetic,cpsat_solver,cpsat_solver,True,30.0,30.0,cpsat_solver,30.0,30.0,30.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_16t_double_seed44_0138,synthetic,cpsat_solver,cpsat_solver,True,30.0,30.0,cpsat_solver,30.0,30.0,30.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_16t_single_seed42_0039,synthetic,cpsat_solver,cpsat_solver,True,15.0,15.0,cpsat_solver,15.0,15.0,15.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_17t_double_seed42_0042,synthetic,cpsat_solver,cpsat_solver,True,34.0,34.0,cpsat_solver,34.0,34.0,34.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_17t_single_seed44_0141,synthetic,cpsat_solver,cpsat_solver,True,17.0,17.0,cpsat_solver,17.0,17.0,17.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_18t_double_seed42_0045,synthetic,cpsat_solver,cpsat_solver,True,34.0,34.0,cpsat_solver,34.0,34.0,34.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_18t_double_seed44_0144,synthetic,cpsat_solver,cpsat_solver,True,34.0,34.0,cpsat_solver,34.0,34.0,34.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_19t_double_seed42_0027,synthetic,cpsat_solver,cpsat_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_20t_double_seed42_0051,synthetic,cpsat_solver,cpsat_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_20t_double_seed42_0054,synthetic,cpsat_solver,cpsat_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_20t_double_seed43_0111,synthetic,cpsat_solver,cpsat_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_hard_20t_double_seed44_0174,synthetic,cpsat_solver,cpsat_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_08t_double_seed42_0005,synthetic,cpsat_solver,cpsat_solver,True,14.0,14.0,cpsat_solver,14.0,14.0,14.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_08t_single_seed42_0002,synthetic,cpsat_solver,cpsat_solver,True,7.0,7.0,cpsat_solver,7.0,7.0,7.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_08t_single_seed44_0122,synthetic,cpsat_solver,cpsat_solver,True,7.0,7.0,cpsat_solver,7.0,7.0,7.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_08t_single_seed44_0164,synthetic,cpsat_solver,cpsat_solver,True,7.0,7.0,cpsat_solver,7.0,7.0,7.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_09t_double_seed43_0107,synthetic,cpsat_solver,cpsat_solver,True,18.0,18.0,cpsat_solver,18.0,18.0,18.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_09t_double_seed44_0167,synthetic,cpsat_solver,cpsat_solver,True,18.0,18.0,cpsat_solver,18.0,18.0,18.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_09t_single_seed43_0068,synthetic,cpsat_solver,cpsat_solver,True,9.0,9.0,cpsat_solver,9.0,9.0,9.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_09t_single_seed44_0128,synthetic,cpsat_solver,cpsat_solver,True,9.0,9.0,cpsat_solver,9.0,9.0,9.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_10t_double_seed44_0131,synthetic,cpsat_solver,cpsat_solver,True,18.0,18.0,cpsat_solver,18.0,18.0,18.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_10t_single_seed42_0026,synthetic,cpsat_solver,cpsat_solver,True,9.0,9.0,cpsat_solver,9.0,9.0,9.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_11t_double_seed42_0053,synthetic,cpsat_solver,cpsat_solver,True,22.0,22.0,cpsat_solver,22.0,22.0,22.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_11t_double_seed43_0113,synthetic,cpsat_solver,cpsat_solver,True,22.0,22.0,cpsat_solver,22.0,22.0,22.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_11t_double_seed44_0173,synthetic,cpsat_solver,cpsat_solver,True,22.0,22.0,cpsat_solver,22.0,22.0,22.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_12t_double_seed42_0011,synthetic,cpsat_solver,cpsat_solver,True,22.0,22.0,cpsat_solver,22.0,22.0,22.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_13t_double_seed42_0059,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_13t_double_seed43_0095,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_13t_single_seed42_0014,synthetic,cpsat_solver,cpsat_solver,True,13.0,13.0,cpsat_solver,13.0,13.0,13.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_13t_single_seed43_0074,synthetic,cpsat_solver,cpsat_solver,True,13.0,13.0,cpsat_solver,13.0,13.0,13.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_14t_double_seed42_0017,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_14t_double_seed44_0137,synthetic,cpsat_solver,cpsat_solver,True,26.0,26.0,cpsat_solver,26.0,26.0,26.0,0.0,0.0,-0.0
stratified_cv_r01_f03,repeated_stratified_kfold,1,3,True,synthetic_study_medium_14t_single_seed44_0140,synthetic,cpsat_solver,cpsat_solver,True,13.0,13.0,cpsat_solver,13.0,13.0,13.0,0.0,0.0,-0.0
stratified_cv_r02_f01,repeated_stratified_kfold,2,1,True,Early 1,real,simulated_annealing_solver,simulated_annealing_solver,True,27.0,27.0,cpsat_solver,30.0,27.0,30.0,0.0,-3.0,3.0
stratified_cv_r02_f01,repeated_stratified_kfold,2,1,True,Early 11,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r02_f01,repeated_stratified_kfold,2,1,True,Early 12,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r02_f01,repeated_stratified_kfold,2,1,True,Early 14,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r02_f01,repeated_stratified_kfold,2,1,True,Early 9,real,simulated_annealing_solver,simulated_annealing_solver,True,32.0,32.0,cpsat_solver,34.0,32.0,34.0,0.0,-2.0,2.0
stratified_cv_r02_f01,repeated_stratified_kfold,2,1,True,Late 1,real,simulated_annealing_solver,simulated_annealing_solver,True,27.0,27.0,cpsat_solver,30.0,27.0,30.0,0.0,-3.0,3.0
stratified_cv_r02_f01,repeated_stratified_kfold,2,1,True,Late 10,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
stratified_cv_r02_f01,repeated_stratified_kfold,2,1,True,Late 11,real,simulated_annealing_solver,simulated_annealing_solver,True,38.0,38.0,cpsat_solver,38.0,38.0,38.0,0.0,0.0,-0.0
