split_id,split_strategy,repeat_index,fold_index,stratified_split,instance_name,selected_solver,true_best_solver,prediction_correct,selected_solver_objective,best_possible_objective,single_best_solver,single_best_solver_objective,selected_objective_for_scoring,single_best_objective_for_scoring,regret_vs_virtual_best,delta_vs_single_best,improvement_vs_single_best
plain_cv_r01_f02,repeated_stratified_kfold,1,2,False,synthetic_study_medium_14t_double_seed43_0077,cpsat_round_robin,cpsat_round_robin,True,26.0,26.0,cpsat_round_robin,26.0,26.0,26.0,0.0,0.0,-0.0
plain_cv_r01_f02,repeated_stratified_kfold,1,2,False,synthetic_study_medium_14t_double_seed44_0137,cpsat_round_robin,cpsat_round_robin,True,26.0,26.0,cpsat_round_robin,26.0,26.0,26.0,0.0,0.0,-0.0
plain_cv_r01_f02,repeated_stratified_kfold,1,2,False,synthetic_study_medium_14t_single_seed43_0080,cpsat_round_robin,cpsat_round_robin,True,13.0,13.0,cpsat_round_robin,13.0,13.0,13.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_04t_single_seed42_0046,cpsat_round_robin,cpsat_round_robin,True,3.0,3.0,cpsat_round_robin,3.0,3.0,3.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_04t_single_seed43_0106,cpsat_round_robin,cpsat_round_robin,True,3.0,3.0,cpsat_round_robin,3.0,3.0,3.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_04t_single_seed43_0109,cpsat_round_robin,cpsat_round_robin,True,3.0,3.0,cpsat_round_robin,3.0,3.0,3.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_05t_double_seed43_0112,cpsat_round_robin,cpsat_round_robin,True,10.0,10.0,cpsat_round_robin,10.0,10.0,10.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_05t_double_seed44_0154,cpsat_round_robin,cpsat_round_robin,True,10.0,10.0,cpsat_round_robin,10.0,10.0,10.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_05t_single_seed43_0079,cpsat_round_robin,cpsat_round_robin,True,5.0,5.0,cpsat_round_robin,5.0,5.0,5.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_05t_single_seed44_0139,cpsat_round_robin,cpsat_round_robin,True,5.0,5.0,cpsat_round_robin,5.0,5.0,5.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_06t_single_seed42_0004,cpsat_round_robin,cpsat_round_robin,True,5.0,5.0,cpsat_round_robin,5.0,5.0,5.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_06t_single_seed42_0040,cpsat_round_robin,cpsat_round_robin,True,5.0,5.0,cpsat_round_robin,5.0,5.0,5.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_06t_single_seed42_0055,cpsat_round_robin,cpsat_round_robin,True,5.0,5.0,cpsat_round_robin,5.0,5.0,5.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_06t_single_seed43_0115,cpsat_round_robin,cpsat_round_robin,True,5.0,5.0,cpsat_round_robin,5.0,5.0,5.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_06t_single_seed44_0142,cpsat_round_robin,cpsat_round_robin,True,5.0,5.0,cpsat_round_robin,5.0,5.0,5.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_06t_single_seed44_0157,cpsat_round_robin,cpsat_round_robin,True,5.0,5.0,cpsat_round_robin,5.0,5.0,5.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_06t_single_seed44_0175,cpsat_round_robin,cpsat_round_robin,True,5.0,5.0,cpsat_round_robin,5.0,5.0,5.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_07t_double_seed44_0145,cpsat_round_robin,cpsat_round_robin,True,14.0,14.0,cpsat_round_robin,14.0,14.0,14.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_07t_single_seed43_0100,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_07t_single_seed43_0118,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_07t_single_seed44_0160,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_08t_single_seed42_0010,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_08t_single_seed42_0013,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_easy_08t_single_seed44_0133,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_12t_double_seed43_0093,cpsat_round_robin,cpsat_round_robin,True,22.0,22.0,cpsat_round_robin,22.0,22.0,22.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_12t_double_seed44_0153,cpsat_round_robin,cpsat_round_robin,True,22.0,22.0,cpsat_round_robin,22.0,22.0,22.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_12t_single_seed43_0063,cpsat_round_robin,cpsat_round_robin,True,11.0,11.0,cpsat_round_robin,11.0,11.0,11.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_13t_double_seed42_0006,cpsat_round_robin,cpsat_round_robin,True,26.0,26.0,cpsat_round_robin,26.0,26.0,26.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_13t_double_seed42_0060,cpsat_round_robin,cpsat_round_robin,True,26.0,26.0,cpsat_round_robin,26.0,26.0,26.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_13t_double_seed43_0120,cpsat_round_robin,cpsat_round_robin,True,26.0,26.0,cpsat_round_robin,26.0,26.0,26.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_13t_double_seed44_0126,cpsat_round_robin,cpsat_round_robin,True,26.0,26.0,cpsat_round_robin,26.0,26.0,26.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_13t_single_seed42_0057,cpsat_round_robin,cpsat_round_robin,True,13.0,13.0,cpsat_round_robin,13.0,13.0,13.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_15t_double_seed42_0015,cpsat_round_robin,cpsat_round_robin,True,30.0,30.0,cpsat_round_robin,30.0,30.0,30.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_15t_double_seed42_0036,cpsat_round_robin,cpsat_round_robin,True,30.0,30.0,cpsat_round_robin,30.0,30.0,30.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_15t_double_seed43_0096,cpsat_round_robin,cpsat_round_robin,True,30.0,30.0,cpsat_round_robin,30.0,30.0,30.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_15t_double_seed44_0156,cpsat_round_robin,cpsat_round_robin,True,30.0,30.0,cpsat_round_robin,30.0,30.0,30.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_16t_double_seed43_0078,cpsat_round_robin,cpsat_round_robin,True,30.0,30.0,cpsat_round_robin,30.0,30.0,30.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_17t_single_seed42_0021,cpsat_round_robin,cpsat_round_robin,True,17.0,17.0,cpsat_round_robin,17.0,17.0,17.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_18t_double_seed43_0084,cpsat_round_robin,cpsat_round_robin,True,34.0,34.0,cpsat_round_robin,34.0,34.0,34.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_18t_double_seed44_0144,cpsat_round_robin,cpsat_round_robin,True,34.0,34.0,cpsat_round_robin,34.0,34.0,34.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_19t_double_seed44_0147,cpsat_round_robin,cpsat_round_robin,True,38.0,38.0,cpsat_round_robin,38.0,38.0,38.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_19t_single_seed42_0048,cpsat_round_robin,cpsat_round_robin,True,19.0,19.0,cpsat_round_robin,19.0,19.0,19.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_19t_single_seed43_0108,cpsat_round_robin,cpsat_round_robin,True,19.0,19.0,cpsat_round_robin,19.0,19.0,19.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_20t_double_seed43_0114,cpsat_round_robin,cpsat_round_robin,True,38.0,38.0,cpsat_round_robin,38.0,38.0,38.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_hard_20t_double_seed44_0171,cpsat_round_robin,cpsat_round_robin,True,38.0,38.0,cpsat_round_robin,38.0,38.0,38.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_08t_double_seed42_0005,cpsat_round_robin,cpsat_round_robin,True,14.0,14.0,cpsat_round_robin,14.0,14.0,14.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_08t_single_seed42_0002,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_08t_single_seed44_0122,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_09t_double_seed43_0107,cpsat_round_robin,cpsat_round_robin,True,18.0,18.0,cpsat_round_robin,18.0,18.0,18.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_09t_double_seed44_0143,cpsat_round_robin,cpsat_round_robin,True,18.0,18.0,cpsat_round_robin,18.0,18.0,18.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_09t_single_seed42_0008,cpsat_round_robin,cpsat_round_robin,True,9.0,9.0,cpsat_round_robin,9.0,9.0,9.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_10t_single_seed42_0050,cpsat_round_robin,cpsat_round_robin,True,9.0,9.0,cpsat_round_robin,9.0,9.0,9.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_10t_single_seed44_0170,cpsat_round_robin,cpsat_round_robin,True,9.0,9.0,cpsat_round_robin,9.0,9.0,9.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_11t_double_seed42_0029,cpsat_round_robin,cpsat_round_robin,True,22.0,22.0,cpsat_round_robin,22.0,22.0,22.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_12t_double_seed42_0011,cpsat_round_robin,cpsat_round_robin,True,22.0,22.0,cpsat_round_robin,22.0,22.0,22.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_12t_single_seed44_0152,cpsat_round_robin,cpsat_round_robin,True,11.0,11.0,cpsat_round_robin,11.0,11.0,11.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_12t_single_seed44_0176,cpsat_round_robin,cpsat_round_robin,True,11.0,11.0,cpsat_round_robin,11.0,11.0,11.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_13t_double_seed42_0035,cpsat_round_robin,cpsat_round_robin,True,26.0,26.0,cpsat_round_robin,26.0,26.0,26.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_13t_double_seed44_0179,cpsat_round_robin,cpsat_round_robin,True,26.0,26.0,cpsat_round_robin,26.0,26.0,26.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_13t_single_seed43_0098,cpsat_round_robin,cpsat_round_robin,True,13.0,13.0,cpsat_round_robin,13.0,13.0,13.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_14t_double_seed43_0101,cpsat_round_robin,cpsat_round_robin,True,26.0,26.0,cpsat_round_robin,26.0,26.0,26.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_14t_single_seed42_0020,cpsat_round_robin,cpsat_round_robin,True,13.0,13.0,cpsat_round_robin,13.0,13.0,13.0,0.0,0.0,-0.0
plain_cv_r01_f03,repeated_stratified_kfold,1,3,False,synthetic_study_medium_14t_single_seed44_0140,cpsat_round_robin,cpsat_round_robin,True,13.0,13.0,cpsat_round_robin,13.0,13.0,13.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_04t_double_seed42_0016,cpsat_round_robin,cpsat_round_robin,True,6.0,6.0,cpsat_round_robin,6.0,6.0,6.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_04t_single_seed42_0049,cpsat_round_robin,cpsat_round_robin,True,3.0,3.0,cpsat_round_robin,3.0,3.0,3.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_05t_double_seed42_0052,cpsat_round_robin,cpsat_round_robin,True,10.0,10.0,cpsat_round_robin,10.0,10.0,10.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_05t_double_seed44_0136,cpsat_round_robin,cpsat_round_robin,True,10.0,10.0,cpsat_round_robin,10.0,10.0,10.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_05t_double_seed44_0172,cpsat_round_robin,cpsat_round_robin,True,10.0,10.0,cpsat_round_robin,10.0,10.0,10.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_05t_single_seed43_0061,cpsat_round_robin,cpsat_round_robin,True,5.0,5.0,cpsat_round_robin,5.0,5.0,5.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_06t_single_seed43_0064,cpsat_round_robin,cpsat_round_robin,True,5.0,5.0,cpsat_round_robin,5.0,5.0,5.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_06t_single_seed43_0082,cpsat_round_robin,cpsat_round_robin,True,5.0,5.0,cpsat_round_robin,5.0,5.0,5.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_06t_single_seed43_0097,cpsat_round_robin,cpsat_round_robin,True,5.0,5.0,cpsat_round_robin,5.0,5.0,5.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_07t_double_seed42_0025,cpsat_round_robin,cpsat_round_robin,True,14.0,14.0,cpsat_round_robin,14.0,14.0,14.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_07t_double_seed44_0145,cpsat_round_robin,cpsat_round_robin,True,14.0,14.0,cpsat_round_robin,14.0,14.0,14.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_07t_single_seed42_0058,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_07t_single_seed44_0160,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_08t_single_seed42_0010,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_08t_single_seed42_0013,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_easy_08t_single_seed43_0073,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_12t_single_seed42_0003,cpsat_round_robin,cpsat_round_robin,True,11.0,11.0,cpsat_round_robin,11.0,11.0,11.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_12t_single_seed42_0030,cpsat_round_robin,cpsat_round_robin,True,11.0,11.0,cpsat_round_robin,11.0,11.0,11.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_12t_single_seed43_0063,cpsat_round_robin,cpsat_round_robin,True,11.0,11.0,cpsat_round_robin,11.0,11.0,11.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_12t_single_seed44_0150,cpsat_round_robin,cpsat_round_robin,True,11.0,11.0,cpsat_round_robin,11.0,11.0,11.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_14t_double_seed44_0129,cpsat_round_robin,cpsat_round_robin,True,26.0,26.0,cpsat_round_robin,26.0,26.0,26.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_14t_single_seed43_0072,cpsat_round_robin,cpsat_round_robin,True,13.0,13.0,cpsat_round_robin,13.0,13.0,13.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_15t_double_seed42_0036,cpsat_round_robin,cpsat_round_robin,True,30.0,30.0,cpsat_round_robin,30.0,30.0,30.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_15t_double_seed44_0156,cpsat_round_robin,cpsat_round_robin,True,30.0,30.0,cpsat_round_robin,30.0,30.0,30.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_16t_double_seed43_0078,cpsat_round_robin,cpsat_round_robin,True,30.0,30.0,cpsat_round_robin,30.0,30.0,30.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_16t_single_seed42_0039,cpsat_round_robin,cpsat_round_robin,True,15.0,15.0,cpsat_round_robin,15.0,15.0,15.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_17t_double_seed44_0162,cpsat_round_robin,cpsat_round_robin,True,34.0,34.0,cpsat_round_robin,34.0,34.0,34.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_18t_double_seed42_0024,cpsat_round_robin,cpsat_round_robin,True,34.0,34.0,cpsat_round_robin,34.0,34.0,34.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_18t_double_seed43_0084,cpsat_round_robin,cpsat_round_robin,True,34.0,34.0,cpsat_round_robin,34.0,34.0,34.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_18t_double_seed43_0105,cpsat_round_robin,cpsat_round_robin,True,34.0,34.0,cpsat_round_robin,34.0,34.0,34.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_18t_double_seed44_0144,cpsat_round_robin,cpsat_round_robin,True,34.0,34.0,cpsat_round_robin,34.0,34.0,34.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_19t_double_seed42_0027,cpsat_round_robin,cpsat_round_robin,True,38.0,38.0,cpsat_round_robin,38.0,38.0,38.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_19t_double_seed43_0087,cpsat_round_robin,cpsat_round_robin,True,38.0,38.0,cpsat_round_robin,38.0,38.0,38.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_19t_single_seed44_0168,cpsat_round_robin,cpsat_round_robin,True,19.0,19.0,cpsat_round_robin,19.0,19.0,19.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_20t_double_seed44_0171,cpsat_round_robin,cpsat_round_robin,True,38.0,38.0,cpsat_round_robin,38.0,38.0,38.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_hard_20t_double_seed44_0174,cpsat_round_robin,cpsat_round_robin,True,38.0,38.0,cpsat_round_robin,38.0,38.0,38.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_08t_double_seed42_0005,cpsat_round_robin,cpsat_round_robin,True,14.0,14.0,cpsat_round_robin,14.0,14.0,14.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_08t_single_seed43_0104,cpsat_round_robin,cpsat_round_robin,True,7.0,7.0,cpsat_round_robin,7.0,7.0,7.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_09t_double_seed42_0047,cpsat_round_robin,cpsat_round_robin,True,18.0,18.0,cpsat_round_robin,18.0,18.0,18.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_09t_double_seed43_0107,cpsat_round_robin,cpsat_round_robin,True,18.0,18.0,cpsat_round_robin,18.0,18.0,18.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_09t_double_seed44_0143,cpsat_round_robin,cpsat_round_robin,True,18.0,18.0,cpsat_round_robin,18.0,18.0,18.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_09t_single_seed42_0008,cpsat_round_robin,cpsat_round_robin,True,9.0,9.0,cpsat_round_robin,9.0,9.0,9.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_09t_single_seed43_0068,cpsat_round_robin,cpsat_round_robin,True,9.0,9.0,cpsat_round_robin,9.0,9.0,9.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_10t_double_seed43_0071,cpsat_round_robin,cpsat_round_robin,True,18.0,18.0,cpsat_round_robin,18.0,18.0,18.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_10t_single_seed43_0086,cpsat_round_robin,cpsat_round_robin,True,9.0,9.0,cpsat_round_robin,9.0,9.0,9.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_10t_single_seed43_0110,cpsat_round_robin,cpsat_round_robin,True,9.0,9.0,cpsat_round_robin,9.0,9.0,9.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_10t_single_seed44_0170,cpsat_round_robin,cpsat_round_robin,True,9.0,9.0,cpsat_round_robin,9.0,9.0,9.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_12t_double_seed42_0011,cpsat_round_robin,cpsat_round_robin,True,22.0,22.0,cpsat_round_robin,22.0,22.0,22.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_12t_single_seed43_0092,cpsat_round_robin,cpsat_round_robin,True,11.0,11.0,cpsat_round_robin,11.0,11.0,11.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_12t_single_seed44_0152,cpsat_round_robin,cpsat_round_robin,True,11.0,11.0,cpsat_round_robin,11.0,11.0,11.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_13t_double_seed42_0059,cpsat_round_robin,cpsat_round_robin,True,26.0,26.0,cpsat_round_robin,26.0,26.0,26.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_13t_double_seed43_0119,cpsat_round_robin,cpsat_round_robin,True,26.0,26.0,cpsat_round_robin,26.0,26.0,26.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_13t_single_seed42_0014,cpsat_round_robin,cpsat_round_robin,True,13.0,13.0,cpsat_round_robin,13.0,13.0,13.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_13t_single_seed42_0038,cpsat_round_robin,cpsat_round_robin,True,13.0,13.0,cpsat_round_robin,13.0,13.0,13.0,0.0,0.0,-0.0
plain_cv_r02_f01,repeated_stratified_kfold,2,1,False,synthetic_study_medium_13t_single_seed43_0098,cpsat_round_robin,cpsat_round_robin,True,13.0,13.0,cpsat_round_robin,13.0,13.0,13.0,0.0,0.0,-0.0
