benchmark_seed,instance_name,num_teams,num_slots,num_constraints,teams_is_even,estimated_minimum_slots,slot_pressure,slot_surplus,num_hard_constraints,num_soft_constraints,num_unclassified_constraints,num_constraints_missing_category,num_constraints_missing_tag,num_constraints_missing_type,ratio_hard_to_all,ratio_soft_to_all,ratio_unclassified_to_all,constraints_per_team,constraints_per_slot,constraints_per_team_slot,number_of_constraint_categories,number_of_constraint_tags,number_of_constraint_types,ratio_constraint_categories_to_constraints,ratio_constraint_tags_to_constraints,ratio_constraint_types_to_constraints,objective_present,objective_name,objective_sense,objective_is_minimization,objective_is_maximization,best_solver,objective_cpsat_round_robin,objective_random_baseline,objective_simulated_annealing_baseline,objective_timefold
42,synthetic_study_hard_15t_double_seed42_0015,15,36,17,False,30,0.8333333333333334,6,11,6,0,0,0,0,0.6470588235294118,0.3529411764705882,0.0,1.1333333333333333,0.4722222222222222,0.0314814814814814,8,10,2,0.4705882352941176,0.5882352941176471,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,30.0,557.639427,,
42,synthetic_study_hard_15t_double_seed42_0036,15,32,14,False,30,0.9375,2,9,5,0,0,0,0,0.6428571428571429,0.3571428571428571,0.0,0.9333333333333332,0.4375,0.0291666666666666,8,9,2,0.5714285714285714,0.6428571428571429,0.1428571428571428,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,30.0,494.639427,,
42,synthetic_study_hard_15t_double_seed43_0075,15,36,17,False,30,0.8333333333333334,6,11,6,0,0,0,0,0.6470588235294118,0.3529411764705882,0.0,1.1333333333333333,0.4722222222222222,0.0314814814814814,8,10,2,0.4705882352941176,0.5882352941176471,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,30.0,557.639427,,
42,synthetic_study_hard_15t_double_seed43_0096,15,32,14,False,30,0.9375,2,9,5,0,0,0,0,0.6428571428571429,0.3571428571428571,0.0,0.9333333333333332,0.4375,0.0291666666666666,8,9,2,0.5714285714285714,0.6428571428571429,0.1428571428571428,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,30.0,494.639427,,
42,synthetic_study_hard_15t_double_seed44_0135,15,36,17,False,30,0.8333333333333334,6,12,5,0,0,0,0,0.7058823529411765,0.2941176470588235,0.0,1.1333333333333333,0.4722222222222222,0.0314814814814814,8,9,2,0.4705882352941176,0.5294117647058824,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,30.0,557.639427,,
42,synthetic_study_hard_15t_double_seed44_0156,15,32,14,False,30,0.9375,2,10,4,0,0,0,0,0.7142857142857143,0.2857142857142857,0.0,0.9333333333333332,0.4375,0.0291666666666666,8,8,2,0.5714285714285714,0.5714285714285714,0.1428571428571428,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,30.0,494.639427,,
42,synthetic_study_hard_16t_double_seed42_0018,16,32,17,True,30,0.9375,2,9,8,0,0,0,0,0.5294117647058824,0.4705882352941176,0.0,1.0625,0.53125,0.033203125,8,10,2,0.4705882352941176,0.5882352941176471,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,30.0,529.639427,,
42,synthetic_study_hard_16t_double_seed43_0078,16,32,17,True,30,0.9375,2,10,7,0,0,0,0,0.5882352941176471,0.4117647058823529,0.0,1.0625,0.53125,0.033203125,8,10,2,0.4705882352941176,0.5882352941176471,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,30.0,529.639427,,
42,synthetic_study_hard_16t_double_seed44_0138,16,32,18,True,30,0.9375,2,11,7,0,0,0,0,0.6111111111111112,0.3888888888888889,0.0,1.125,0.5625,0.03515625,8,10,2,0.4444444444444444,0.5555555555555556,0.1111111111111111,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,30.0,530.639427,,
42,synthetic_study_hard_16t_single_seed42_0039,16,18,14,True,15,0.8333333333333334,3,8,6,0,0,0,0,0.5714285714285714,0.4285714285714285,0.0,0.875,0.7777777777777778,0.0486111111111111,8,10,2,0.5714285714285714,0.7142857142857143,0.1428571428571428,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,15.0,302.639427,18.0,
42,synthetic_study_hard_16t_single_seed43_0099,16,18,14,True,15,0.8333333333333334,3,8,6,0,0,0,0,0.5714285714285714,0.4285714285714285,0.0,0.875,0.7777777777777778,0.0486111111111111,8,10,2,0.5714285714285714,0.7142857142857143,0.1428571428571428,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,15.0,302.639427,18.0,
42,synthetic_study_hard_16t_single_seed44_0159,16,18,14,True,15,0.8333333333333334,3,9,5,0,0,0,0,0.6428571428571429,0.3571428571428571,0.0,0.875,0.7777777777777778,0.0486111111111111,8,9,2,0.5714285714285714,0.6428571428571429,0.1428571428571428,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,15.0,302.639427,18.0,
42,synthetic_study_hard_17t_double_seed42_0042,17,38,15,False,34,0.8947368421052632,4,11,4,0,0,0,0,0.7333333333333333,0.2666666666666666,0.0,0.8823529411764706,0.3947368421052631,0.023219814241486,8,8,2,0.5333333333333333,0.5333333333333333,0.1333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,34.0,661.639427,,
42,synthetic_study_hard_17t_double_seed43_0102,17,38,16,False,34,0.8947368421052632,4,13,3,0,0,0,0,0.8125,0.1875,0.0,0.9411764705882352,0.4210526315789473,0.0247678018575851,7,7,2,0.4375,0.4375,0.125,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,34.0,662.639427,,
42,synthetic_study_hard_17t_double_seed44_0162,17,38,16,False,34,0.8947368421052632,4,9,7,0,0,0,0,0.5625,0.4375,0.0,0.9411764705882352,0.4210526315789473,0.0247678018575851,8,10,2,0.5,0.625,0.125,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,34.0,662.639427,,
42,synthetic_study_hard_17t_single_seed42_0021,17,20,17,False,17,0.85,3,13,4,0,0,0,0,0.7647058823529411,0.2352941176470588,0.0,1.0,0.85,0.05,8,8,2,0.4705882352941176,0.4705882352941176,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,17.0,357.639427,20.0,
42,synthetic_study_hard_17t_single_seed43_0081,17,20,17,False,17,0.85,3,14,3,0,0,0,0,0.8235294117647058,0.1764705882352941,0.0,1.0,0.85,0.05,7,7,2,0.4117647058823529,0.4117647058823529,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,17.0,357.639427,20.0,
42,synthetic_study_hard_17t_single_seed44_0141,17,20,17,False,17,0.85,3,9,8,0,0,0,0,0.5294117647058824,0.4705882352941176,0.0,1.0,0.85,0.05,8,10,2,0.4705882352941176,0.5882352941176471,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,17.0,357.639427,20.0,
42,synthetic_study_hard_18t_double_seed42_0024,18,37,20,True,34,0.918918918918919,3,14,6,0,0,0,0,0.7,0.3,0.0,1.1111111111111112,0.5405405405405406,0.03003003003003,8,10,2,0.4,0.5,0.1,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,34.0,686.639427,,
42,synthetic_study_hard_18t_double_seed42_0045,18,39,17,True,34,0.8717948717948718,5,11,6,0,0,0,0,0.6470588235294118,0.3529411764705882,0.0,0.9444444444444444,0.4358974358974359,0.0242165242165242,8,10,2,0.4705882352941176,0.5882352941176471,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,34.0,719.639427,,
42,synthetic_study_hard_18t_double_seed43_0084,18,38,20,True,34,0.8947368421052632,4,14,6,0,0,0,0,0.7,0.3,0.0,1.1111111111111112,0.5263157894736842,0.0292397660818713,8,10,2,0.4,0.5,0.1,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,34.0,704.639427,,
42,synthetic_study_hard_18t_double_seed43_0105,18,39,17,True,34,0.8717948717948718,5,12,5,0,0,0,0,0.7058823529411765,0.2941176470588235,0.0,0.9444444444444444,0.4358974358974359,0.0242165242165242,8,9,2,0.4705882352941176,0.5294117647058824,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,34.0,719.639427,,
42,synthetic_study_hard_18t_double_seed44_0144,18,38,20,True,34,0.8947368421052632,4,15,5,0,0,0,0,0.75,0.25,0.0,1.1111111111111112,0.5263157894736842,0.0292397660818713,8,9,2,0.4,0.45,0.1,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,34.0,704.639427,,
42,synthetic_study_hard_18t_double_seed44_0165,18,39,17,True,34,0.8717948717948718,5,13,4,0,0,0,0,0.7647058823529411,0.2352941176470588,0.0,0.9444444444444444,0.4358974358974359,0.0242165242165242,8,8,2,0.4705882352941176,0.4705882352941176,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,34.0,719.639427,,
42,synthetic_study_hard_19t_double_seed42_0027,19,42,21,False,38,0.9047619047619048,4,12,9,0,0,0,0,0.5714285714285714,0.4285714285714285,0.0,1.105263157894737,0.5,0.0263157894736842,8,10,2,0.3809523809523809,0.4761904761904761,0.0952380952380952,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,39.0,819.639427,,
42,synthetic_study_hard_19t_double_seed43_0087,19,42,21,False,38,0.9047619047619048,4,13,8,0,0,0,0,0.6190476190476191,0.3809523809523809,0.0,1.105263157894737,0.5,0.0263157894736842,8,10,2,0.3809523809523809,0.4761904761904761,0.0952380952380952,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,38.0,819.639427,,
42,synthetic_study_hard_19t_double_seed44_0147,19,42,21,False,38,0.9047619047619048,4,14,7,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,1.105263157894737,0.5,0.0263157894736842,8,10,2,0.3809523809523809,0.4761904761904761,0.0952380952380952,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,38.0,819.639427,,
42,synthetic_study_hard_19t_single_seed42_0048,19,21,17,False,19,0.9047619047619048,2,10,7,0,0,0,0,0.5882352941176471,0.4117647058823529,0.0,0.8947368421052632,0.8095238095238095,0.0426065162907268,8,10,2,0.4705882352941176,0.5882352941176471,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,19.0,416.639427,21.0,
42,synthetic_study_hard_19t_single_seed43_0108,19,21,17,False,19,0.9047619047619048,2,11,6,0,0,0,0,0.6470588235294118,0.3529411764705882,0.0,0.8947368421052632,0.8095238095238095,0.0426065162907268,8,10,2,0.4705882352941176,0.5882352941176471,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,19.0,416.639427,21.0,
42,synthetic_study_hard_19t_single_seed44_0168,19,21,17,False,19,0.9047619047619048,2,11,6,0,0,0,0,0.6470588235294118,0.3529411764705882,0.0,0.8947368421052632,0.8095238095238095,0.0426065162907268,8,10,2,0.4705882352941176,0.5882352941176471,0.1176470588235294,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,19.0,416.639427,21.0,
42,synthetic_study_hard_20t_double_seed42_0051,20,42,19,True,38,0.9047619047619048,4,15,4,0,0,0,0,0.7894736842105263,0.2105263157894736,0.0,0.95,0.4523809523809524,0.0226190476190476,8,8,2,0.4210526315789473,0.4210526315789473,0.1052631578947368,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,38.0,859.639427,,
42,synthetic_study_hard_20t_double_seed42_0054,20,43,20,True,38,0.8837209302325582,5,14,6,0,0,0,0,0.7,0.3,0.0,1.0,0.4651162790697674,0.0232558139534883,8,10,2,0.4,0.5,0.1,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,38.0,880.639427,,
42,synthetic_study_hard_20t_double_seed43_0111,20,42,19,True,38,0.9047619047619048,4,10,9,0,0,0,0,0.5263157894736842,0.4736842105263157,0.0,0.95,0.4523809523809524,0.0226190476190476,8,10,2,0.4210526315789473,0.5263157894736842,0.1052631578947368,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,39.0,859.639427,,
42,synthetic_study_hard_20t_double_seed43_0114,20,43,20,True,38,0.8837209302325582,5,15,5,0,0,0,0,0.75,0.25,0.0,1.0,0.4651162790697674,0.0232558139534883,8,9,2,0.4,0.45,0.1,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,38.0,880.639427,,
42,synthetic_study_hard_20t_double_seed44_0171,20,40,19,True,38,0.95,2,11,8,0,0,0,0,0.5789473684210527,0.4210526315789473,0.0,0.95,0.475,0.02375,8,10,2,0.4210526315789473,0.5263157894736842,0.1052631578947368,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,38.0,819.639427,,
42,synthetic_study_hard_20t_double_seed44_0174,20,43,20,True,38,0.8837209302325582,5,16,4,0,0,0,0,0.8,0.2,0.0,1.0,0.4651162790697674,0.0232558139534883,8,8,2,0.4,0.4,0.1,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,38.0,880.639427,,
42,synthetic_study_medium_08t_double_seed42_0005,8,15,8,True,14,0.9333333333333332,1,5,3,0,0,0,0,0.625,0.375,0.0,1.0,0.5333333333333333,0.0666666666666666,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,14.0,128.639427,,
42,synthetic_study_medium_08t_double_seed43_0065,8,15,8,True,14,0.9333333333333332,1,4,4,0,0,0,0,0.5,0.5,0.0,1.0,0.5333333333333333,0.0666666666666666,8,8,2,1.0,1.0,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,14.0,128.639427,,
42,synthetic_study_medium_08t_double_seed44_0125,8,15,8,True,14,0.9333333333333332,1,4,4,0,0,0,0,0.5,0.5,0.0,1.0,0.5333333333333333,0.0666666666666666,8,8,2,1.0,1.0,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,14.0,128.639427,,
42,synthetic_study_medium_08t_single_seed42_0002,8,8,6,True,7,0.875,1,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.75,0.09375,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,7.0,70.639427,8.0,
42,synthetic_study_medium_08t_single_seed42_0044,8,11,6,True,7,0.6363636363636364,4,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.5454545454545454,0.0681818181818181,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,7.0,94.639427,8.0,
42,synthetic_study_medium_08t_single_seed43_0062,8,8,6,True,7,0.875,1,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.75,0.09375,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,7.0,70.639427,8.0,
42,synthetic_study_medium_08t_single_seed43_0104,8,11,6,True,7,0.6363636363636364,4,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.5454545454545454,0.0681818181818181,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,7.0,94.639427,8.0,
42,synthetic_study_medium_08t_single_seed44_0122,8,8,6,True,7,0.875,1,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.75,0.09375,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,7.0,70.639427,8.0,
42,synthetic_study_medium_08t_single_seed44_0164,8,11,6,True,7,0.6363636363636364,4,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.5454545454545454,0.0681818181818181,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,7.0,94.639427,8.0,
42,synthetic_study_medium_09t_double_seed42_0023,9,21,7,False,18,0.8571428571428571,3,3,4,0,0,0,0,0.4285714285714285,0.5714285714285714,0.0,0.7777777777777778,0.3333333333333333,0.037037037037037,7,7,2,1.0,1.0,0.2857142857142857,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,18.0,196.639427,,
42,synthetic_study_medium_09t_double_seed42_0047,9,22,9,False,18,0.8181818181818182,4,6,3,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.4090909090909091,0.0454545454545454,7,7,2,0.7777777777777778,0.7777777777777778,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,18.0,207.639427,,
42,synthetic_study_medium_09t_double_seed43_0083,9,21,7,False,18,0.8571428571428571,3,4,3,0,0,0,0,0.5714285714285714,0.4285714285714285,0.0,0.7777777777777778,0.3333333333333333,0.037037037037037,7,7,2,1.0,1.0,0.2857142857142857,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,18.0,196.639427,,
42,synthetic_study_medium_09t_double_seed43_0107,9,22,9,False,18,0.8181818181818182,4,4,5,0,0,0,0,0.4444444444444444,0.5555555555555556,0.0,1.0,0.4090909090909091,0.0454545454545454,8,9,2,0.8888888888888888,1.0,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,18.0,207.639427,,
42,synthetic_study_medium_09t_double_seed44_0143,9,21,7,False,18,0.8571428571428571,3,4,3,0,0,0,0,0.5714285714285714,0.4285714285714285,0.0,0.7777777777777778,0.3333333333333333,0.037037037037037,7,7,2,1.0,1.0,0.2857142857142857,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,18.0,196.639427,,
42,synthetic_study_medium_09t_double_seed44_0167,9,22,7,False,18,0.8181818181818182,4,3,4,0,0,0,0,0.4285714285714285,0.5714285714285714,0.0,0.7777777777777778,0.3181818181818182,0.0353535353535353,7,7,2,1.0,1.0,0.2857142857142857,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,18.0,205.639427,,
42,synthetic_study_medium_09t_single_seed42_0008,9,11,8,False,9,0.8181818181818182,2,5,3,0,0,0,0,0.625,0.375,0.0,0.8888888888888888,0.7272727272727273,0.0808080808080808,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,9.0,107.639427,11.0,
42,synthetic_study_medium_09t_single_seed43_0068,9,11,8,False,9,0.8181818181818182,2,5,3,0,0,0,0,0.625,0.375,0.0,0.8888888888888888,0.7272727272727273,0.0808080808080808,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,9.0,107.639427,11.0,
42,synthetic_study_medium_09t_single_seed44_0128,9,11,8,False,9,0.8181818181818182,2,5,3,0,0,0,0,0.625,0.375,0.0,0.8888888888888888,0.7272727272727273,0.0808080808080808,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,9.0,107.639427,11.0,
42,synthetic_study_medium_10t_double_seed43_0071,10,21,10,True,18,0.8571428571428571,3,6,4,0,0,0,0,0.6,0.4,0.0,1.0,0.4761904761904761,0.0476190476190476,8,8,2,0.8,0.8,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,18.0,220.639427,,
42,synthetic_study_medium_10t_double_seed44_0131,10,21,10,True,18,0.8571428571428571,3,6,4,0,0,0,0,0.6,0.4,0.0,1.0,0.4761904761904761,0.0476190476190476,8,8,2,0.8,0.8,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,18.0,220.639427,,
42,synthetic_study_medium_10t_single_seed42_0026,10,10,6,True,9,0.9,1,4,2,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.6,0.6,0.06,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,9.0,106.639427,10.0,
42,synthetic_study_medium_10t_single_seed42_0050,10,11,9,True,9,0.8181818181818182,2,5,4,0,0,0,0,0.5555555555555556,0.4444444444444444,0.0,0.9,0.8181818181818182,0.0818181818181818,8,8,2,0.8888888888888888,0.8888888888888888,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,9.0,119.639427,11.0,
42,synthetic_study_medium_10t_single_seed43_0086,10,10,6,True,9,0.9,1,3,3,0,0,0,0,0.5,0.5,0.0,0.6,0.6,0.06,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,9.0,106.639427,10.0,
42,synthetic_study_medium_10t_single_seed43_0110,10,11,9,True,9,0.8181818181818182,2,6,3,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.9,0.8181818181818182,0.0818181818181818,7,7,2,0.7777777777777778,0.7777777777777778,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,9.0,119.639427,11.0,
42,synthetic_study_medium_10t_single_seed44_0146,10,10,6,True,9,0.9,1,3,3,0,0,0,0,0.5,0.5,0.0,0.6,0.6,0.06,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,9.0,106.639427,10.0,
42,synthetic_study_medium_10t_single_seed44_0170,10,11,9,True,9,0.8181818181818182,2,6,3,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.9,0.8181818181818182,0.0818181818181818,7,7,2,0.7777777777777778,0.7777777777777778,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,9.0,119.639427,11.0,
42,synthetic_study_medium_11t_double_seed42_0029,11,25,8,False,22,0.88,3,5,3,0,0,0,0,0.625,0.375,0.0,0.7272727272727273,0.32,0.029090909090909,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,22.0,283.639427,,
42,synthetic_study_medium_11t_double_seed42_0053,11,24,11,False,22,0.9166666666666666,2,6,5,0,0,0,0,0.5454545454545454,0.4545454545454545,0.0,1.0,0.4583333333333333,0.0416666666666666,8,9,2,0.7272727272727273,0.8181818181818182,0.1818181818181818,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,22.0,275.639427,,
42,synthetic_study_medium_11t_double_seed43_0089,11,25,8,False,22,0.88,3,5,3,0,0,0,0,0.625,0.375,0.0,0.7272727272727273,0.32,0.029090909090909,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,22.0,283.639427,,
42,synthetic_study_medium_11t_double_seed43_0113,11,25,11,False,22,0.88,3,6,5,0,0,0,0,0.5454545454545454,0.4545454545454545,0.0,1.0,0.44,0.04,8,9,2,0.7272727272727273,0.8181818181818182,0.1818181818181818,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,22.0,286.639427,,
42,synthetic_study_medium_11t_double_seed44_0149,11,23,8,False,22,0.9565217391304348,1,5,3,0,0,0,0,0.625,0.375,0.0,0.7272727272727273,0.3478260869565217,0.0316205533596837,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,22.0,261.639427,,
42,synthetic_study_medium_11t_double_seed44_0173,11,25,11,False,22,0.88,3,6,5,0,0,0,0,0.5454545454545454,0.4545454545454545,0.0,1.0,0.44,0.04,8,9,2,0.7272727272727273,0.8181818181818182,0.1818181818181818,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,22.0,286.639427,,
42,synthetic_study_medium_12t_double_seed42_0011,12,25,10,True,22,0.88,3,5,5,0,0,0,0,0.5,0.5,0.0,0.8333333333333334,0.4,0.0333333333333333,8,9,2,0.8,0.9,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,22.0,310.639427,,
42,synthetic_study_medium_12t_single_seed42_0032,12,15,8,True,11,0.7333333333333333,4,4,4,0,0,0,0,0.5,0.5,0.0,0.6666666666666666,0.5333333333333333,0.0444444444444444,8,8,2,1.0,1.0,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,11.0,188.639427,14.0,
42,synthetic_study_medium_12t_single_seed42_0056,12,14,11,True,11,0.7857142857142857,3,5,6,0,0,0,0,0.4545454545454545,0.5454545454545454,0.0,0.9166666666666666,0.7857142857142857,0.0654761904761904,8,10,2,0.7272727272727273,0.9090909090909092,0.1818181818181818,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,11.0,179.639427,14.0,
42,synthetic_study_medium_12t_single_seed43_0092,12,15,8,True,11,0.7333333333333333,4,4,4,0,0,0,0,0.5,0.5,0.0,0.6666666666666666,0.5333333333333333,0.0444444444444444,8,8,2,1.0,1.0,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,11.0,188.639427,14.0,
42,synthetic_study_medium_12t_single_seed43_0116,12,14,11,True,11,0.7857142857142857,3,5,6,0,0,0,0,0.4545454545454545,0.5454545454545454,0.0,0.9166666666666666,0.7857142857142857,0.0654761904761904,8,10,2,0.7272727272727273,0.9090909090909092,0.1818181818181818,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,11.0,179.639427,14.0,
42,synthetic_study_medium_12t_single_seed44_0152,12,15,8,True,11,0.7333333333333333,4,5,3,0,0,0,0,0.625,0.375,0.0,0.6666666666666666,0.5333333333333333,0.0444444444444444,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,11.0,188.639427,14.0,
42,synthetic_study_medium_12t_single_seed44_0176,12,14,11,True,11,0.7857142857142857,3,6,5,0,0,0,0,0.5454545454545454,0.4545454545454545,0.0,0.9166666666666666,0.7857142857142857,0.0654761904761904,8,9,2,0.7272727272727273,0.8181818181818182,0.1818181818181818,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,11.0,179.639427,14.0,
42,synthetic_study_medium_13t_double_seed42_0035,13,30,10,False,26,0.8666666666666667,4,4,6,0,0,0,0,0.4,0.6,0.0,0.7692307692307693,0.3333333333333333,0.0256410256410256,8,10,2,0.8,1.0,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,26.0,400.639427,,
42,synthetic_study_medium_13t_double_seed42_0059,13,30,13,False,26,0.8666666666666667,4,8,5,0,0,0,0,0.6153846153846154,0.3846153846153846,0.0,1.0,0.4333333333333333,0.0333333333333333,8,9,2,0.6153846153846154,0.6923076923076923,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,26.0,403.639427,,
42,synthetic_study_medium_13t_double_seed43_0095,13,30,10,False,26,0.8666666666666667,4,5,5,0,0,0,0,0.5,0.5,0.0,0.7692307692307693,0.3333333333333333,0.0256410256410256,8,9,2,0.8,0.9,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,26.0,400.639427,,
42,synthetic_study_medium_13t_double_seed43_0119,13,30,13,False,26,0.8666666666666667,4,8,5,0,0,0,0,0.6153846153846154,0.3846153846153846,0.0,1.0,0.4333333333333333,0.0333333333333333,8,9,2,0.6153846153846154,0.6923076923076923,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,26.0,403.639427,,
42,synthetic_study_medium_13t_double_seed44_0155,13,30,10,False,26,0.8666666666666667,4,5,5,0,0,0,0,0.5,0.5,0.0,0.7692307692307693,0.3333333333333333,0.0256410256410256,8,9,2,0.8,0.9,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,26.0,400.639427,,
42,synthetic_study_medium_13t_double_seed44_0179,13,30,13,False,26,0.8666666666666667,4,6,7,0,0,0,0,0.4615384615384615,0.5384615384615384,0.0,1.0,0.4333333333333333,0.0333333333333333,8,10,2,0.6153846153846154,0.7692307692307693,0.1538461538461538,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,26.0,403.639427,,
42,synthetic_study_medium_13t_single_seed42_0014,13,14,10,False,13,0.9285714285714286,1,4,6,0,0,0,0,0.4,0.6,0.0,0.7692307692307693,0.7142857142857143,0.0549450549450549,8,10,2,0.8,1.0,0.2,True,weighted_soft_penalty,minimize,True,False,cpsat_round_robin,13.0,192.639427,14.0,
