instance_name,num_teams,num_slots,num_constraints,teams_is_even,estimated_minimum_slots,slot_pressure,slot_surplus,num_hard_constraints,num_soft_constraints,num_unclassified_constraints,num_constraints_missing_category,num_constraints_missing_tag,num_constraints_missing_type,ratio_hard_to_all,ratio_soft_to_all,ratio_unclassified_to_all,constraints_per_team,constraints_per_slot,constraints_per_team_slot,number_of_constraint_categories,number_of_constraint_tags,number_of_constraint_types,ratio_constraint_categories_to_constraints,ratio_constraint_tags_to_constraints,ratio_constraint_types_to_constraints,objective_present,objective_name,objective_sense,objective_is_minimization,objective_is_maximization
synthetic_study_hard_17t_single_seed42_0021,17,20,17,False,17,0.85,3,13,4,0,0,0,0,0.7647058823529411,0.23529411764705882,0.0,1.0,0.85,0.05,8,8,2,0.47058823529411764,0.47058823529411764,0.11764705882352941,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_17t_single_seed43_0081,17,20,17,False,17,0.85,3,14,3,0,0,0,0,0.8235294117647058,0.17647058823529413,0.0,1.0,0.85,0.05,7,7,2,0.4117647058823529,0.4117647058823529,0.11764705882352941,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_17t_single_seed44_0141,17,20,17,False,17,0.85,3,9,8,0,0,0,0,0.5294117647058824,0.47058823529411764,0.0,1.0,0.85,0.05,8,10,2,0.47058823529411764,0.5882352941176471,0.11764705882352941,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_18t_double_seed42_0024,18,37,20,True,34,0.918918918918919,3,14,6,0,0,0,0,0.7,0.3,0.0,1.1111111111111112,0.5405405405405406,0.03003003003003003,8,10,2,0.4,0.5,0.1,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_18t_double_seed42_0045,18,39,17,True,34,0.8717948717948718,5,11,6,0,0,0,0,0.6470588235294118,0.35294117647058826,0.0,0.9444444444444444,0.4358974358974359,0.024216524216524215,8,10,2,0.47058823529411764,0.5882352941176471,0.11764705882352941,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_18t_double_seed43_0084,18,38,20,True,34,0.8947368421052632,4,14,6,0,0,0,0,0.7,0.3,0.0,1.1111111111111112,0.5263157894736842,0.029239766081871343,8,10,2,0.4,0.5,0.1,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_18t_double_seed43_0105,18,39,17,True,34,0.8717948717948718,5,12,5,0,0,0,0,0.7058823529411765,0.29411764705882354,0.0,0.9444444444444444,0.4358974358974359,0.024216524216524215,8,9,2,0.47058823529411764,0.5294117647058824,0.11764705882352941,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_18t_double_seed44_0144,18,38,20,True,34,0.8947368421052632,4,15,5,0,0,0,0,0.75,0.25,0.0,1.1111111111111112,0.5263157894736842,0.029239766081871343,8,9,2,0.4,0.45,0.1,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_18t_double_seed44_0165,18,39,17,True,34,0.8717948717948718,5,13,4,0,0,0,0,0.7647058823529411,0.23529411764705882,0.0,0.9444444444444444,0.4358974358974359,0.024216524216524215,8,8,2,0.47058823529411764,0.47058823529411764,0.11764705882352941,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_19t_double_seed42_0027,19,42,21,False,38,0.9047619047619048,4,12,9,0,0,0,0,0.5714285714285714,0.42857142857142855,0.0,1.105263157894737,0.5,0.02631578947368421,8,10,2,0.38095238095238093,0.47619047619047616,0.09523809523809523,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_19t_double_seed43_0087,19,42,21,False,38,0.9047619047619048,4,13,8,0,0,0,0,0.6190476190476191,0.38095238095238093,0.0,1.105263157894737,0.5,0.02631578947368421,8,10,2,0.38095238095238093,0.47619047619047616,0.09523809523809523,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_19t_double_seed44_0147,19,42,21,False,38,0.9047619047619048,4,14,7,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,1.105263157894737,0.5,0.02631578947368421,8,10,2,0.38095238095238093,0.47619047619047616,0.09523809523809523,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_19t_single_seed42_0048,19,21,17,False,19,0.9047619047619048,2,10,7,0,0,0,0,0.5882352941176471,0.4117647058823529,0.0,0.8947368421052632,0.8095238095238095,0.042606516290726815,8,10,2,0.47058823529411764,0.5882352941176471,0.11764705882352941,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_19t_single_seed43_0108,19,21,17,False,19,0.9047619047619048,2,11,6,0,0,0,0,0.6470588235294118,0.35294117647058826,0.0,0.8947368421052632,0.8095238095238095,0.042606516290726815,8,10,2,0.47058823529411764,0.5882352941176471,0.11764705882352941,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_19t_single_seed44_0168,19,21,17,False,19,0.9047619047619048,2,11,6,0,0,0,0,0.6470588235294118,0.35294117647058826,0.0,0.8947368421052632,0.8095238095238095,0.042606516290726815,8,10,2,0.47058823529411764,0.5882352941176471,0.11764705882352941,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_20t_double_seed42_0051,20,42,19,True,38,0.9047619047619048,4,15,4,0,0,0,0,0.7894736842105263,0.21052631578947367,0.0,0.95,0.4523809523809524,0.02261904761904762,8,8,2,0.42105263157894735,0.42105263157894735,0.10526315789473684,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_20t_double_seed42_0054,20,43,20,True,38,0.8837209302325582,5,14,6,0,0,0,0,0.7,0.3,0.0,1.0,0.46511627906976744,0.023255813953488372,8,10,2,0.4,0.5,0.1,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_20t_double_seed43_0111,20,42,19,True,38,0.9047619047619048,4,10,9,0,0,0,0,0.5263157894736842,0.47368421052631576,0.0,0.95,0.4523809523809524,0.02261904761904762,8,10,2,0.42105263157894735,0.5263157894736842,0.10526315789473684,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_20t_double_seed43_0114,20,43,20,True,38,0.8837209302325582,5,15,5,0,0,0,0,0.75,0.25,0.0,1.0,0.46511627906976744,0.023255813953488372,8,9,2,0.4,0.45,0.1,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_20t_double_seed44_0171,20,40,19,True,38,0.95,2,11,8,0,0,0,0,0.5789473684210527,0.42105263157894735,0.0,0.95,0.475,0.02375,8,10,2,0.42105263157894735,0.5263157894736842,0.10526315789473684,True,weighted_soft_penalty,minimize,True,False
synthetic_study_hard_20t_double_seed44_0174,20,43,20,True,38,0.8837209302325582,5,16,4,0,0,0,0,0.8,0.2,0.0,1.0,0.46511627906976744,0.023255813953488372,8,8,2,0.4,0.4,0.1,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_08t_double_seed42_0005,8,15,8,True,14,0.9333333333333333,1,5,3,0,0,0,0,0.625,0.375,0.0,1.0,0.5333333333333333,0.06666666666666667,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_08t_double_seed43_0065,8,15,8,True,14,0.9333333333333333,1,4,4,0,0,0,0,0.5,0.5,0.0,1.0,0.5333333333333333,0.06666666666666667,8,8,2,1.0,1.0,0.25,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_08t_double_seed44_0125,8,15,8,True,14,0.9333333333333333,1,4,4,0,0,0,0,0.5,0.5,0.0,1.0,0.5333333333333333,0.06666666666666667,8,8,2,1.0,1.0,0.25,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_08t_single_seed42_0002,8,8,6,True,7,0.875,1,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.75,0.09375,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_08t_single_seed42_0044,8,11,6,True,7,0.6363636363636364,4,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.5454545454545454,0.06818181818181818,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_08t_single_seed43_0062,8,8,6,True,7,0.875,1,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.75,0.09375,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_08t_single_seed43_0104,8,11,6,True,7,0.6363636363636364,4,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.5454545454545454,0.06818181818181818,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_08t_single_seed44_0122,8,8,6,True,7,0.875,1,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.75,0.09375,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_08t_single_seed44_0164,8,11,6,True,7,0.6363636363636364,4,3,3,0,0,0,0,0.5,0.5,0.0,0.75,0.5454545454545454,0.06818181818181818,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_09t_double_seed42_0023,9,21,7,False,18,0.8571428571428571,3,3,4,0,0,0,0,0.42857142857142855,0.5714285714285714,0.0,0.7777777777777778,0.3333333333333333,0.037037037037037035,7,7,2,1.0,1.0,0.2857142857142857,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_09t_double_seed42_0047,9,22,9,False,18,0.8181818181818182,4,6,3,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.4090909090909091,0.045454545454545456,7,7,2,0.7777777777777778,0.7777777777777778,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_09t_double_seed43_0083,9,21,7,False,18,0.8571428571428571,3,4,3,0,0,0,0,0.5714285714285714,0.42857142857142855,0.0,0.7777777777777778,0.3333333333333333,0.037037037037037035,7,7,2,1.0,1.0,0.2857142857142857,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_09t_double_seed43_0107,9,22,9,False,18,0.8181818181818182,4,4,5,0,0,0,0,0.4444444444444444,0.5555555555555556,0.0,1.0,0.4090909090909091,0.045454545454545456,8,9,2,0.8888888888888888,1.0,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_09t_double_seed44_0143,9,21,7,False,18,0.8571428571428571,3,4,3,0,0,0,0,0.5714285714285714,0.42857142857142855,0.0,0.7777777777777778,0.3333333333333333,0.037037037037037035,7,7,2,1.0,1.0,0.2857142857142857,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_09t_double_seed44_0167,9,22,7,False,18,0.8181818181818182,4,3,4,0,0,0,0,0.42857142857142855,0.5714285714285714,0.0,0.7777777777777778,0.3181818181818182,0.03535353535353535,7,7,2,1.0,1.0,0.2857142857142857,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_09t_single_seed42_0008,9,11,8,False,9,0.8181818181818182,2,5,3,0,0,0,0,0.625,0.375,0.0,0.8888888888888888,0.7272727272727273,0.08080808080808081,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_09t_single_seed43_0068,9,11,8,False,9,0.8181818181818182,2,5,3,0,0,0,0,0.625,0.375,0.0,0.8888888888888888,0.7272727272727273,0.08080808080808081,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_09t_single_seed44_0128,9,11,8,False,9,0.8181818181818182,2,5,3,0,0,0,0,0.625,0.375,0.0,0.8888888888888888,0.7272727272727273,0.08080808080808081,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_10t_double_seed43_0071,10,21,10,True,18,0.8571428571428571,3,6,4,0,0,0,0,0.6,0.4,0.0,1.0,0.47619047619047616,0.047619047619047616,8,8,2,0.8,0.8,0.2,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_10t_double_seed44_0131,10,21,10,True,18,0.8571428571428571,3,6,4,0,0,0,0,0.6,0.4,0.0,1.0,0.47619047619047616,0.047619047619047616,8,8,2,0.8,0.8,0.2,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_10t_single_seed42_0026,10,10,6,True,9,0.9,1,4,2,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.6,0.6,0.06,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_10t_single_seed42_0050,10,11,9,True,9,0.8181818181818182,2,5,4,0,0,0,0,0.5555555555555556,0.4444444444444444,0.0,0.9,0.8181818181818182,0.08181818181818182,8,8,2,0.8888888888888888,0.8888888888888888,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_10t_single_seed43_0086,10,10,6,True,9,0.9,1,3,3,0,0,0,0,0.5,0.5,0.0,0.6,0.6,0.06,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_10t_single_seed43_0110,10,11,9,True,9,0.8181818181818182,2,6,3,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.9,0.8181818181818182,0.08181818181818182,7,7,2,0.7777777777777778,0.7777777777777778,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_10t_single_seed44_0146,10,10,6,True,9,0.9,1,3,3,0,0,0,0,0.5,0.5,0.0,0.6,0.6,0.06,6,6,2,1.0,1.0,0.3333333333333333,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_10t_single_seed44_0170,10,11,9,True,9,0.8181818181818182,2,6,3,0,0,0,0,0.6666666666666666,0.3333333333333333,0.0,0.9,0.8181818181818182,0.08181818181818182,7,7,2,0.7777777777777778,0.7777777777777778,0.2222222222222222,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_11t_double_seed42_0029,11,25,8,False,22,0.88,3,5,3,0,0,0,0,0.625,0.375,0.0,0.7272727272727273,0.32,0.02909090909090909,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_11t_double_seed42_0053,11,24,11,False,22,0.9166666666666666,2,6,5,0,0,0,0,0.5454545454545454,0.45454545454545453,0.0,1.0,0.4583333333333333,0.041666666666666664,8,9,2,0.7272727272727273,0.8181818181818182,0.18181818181818182,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_11t_double_seed43_0089,11,25,8,False,22,0.88,3,5,3,0,0,0,0,0.625,0.375,0.0,0.7272727272727273,0.32,0.02909090909090909,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_11t_double_seed43_0113,11,25,11,False,22,0.88,3,6,5,0,0,0,0,0.5454545454545454,0.45454545454545453,0.0,1.0,0.44,0.04,8,9,2,0.7272727272727273,0.8181818181818182,0.18181818181818182,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_11t_double_seed44_0149,11,23,8,False,22,0.9565217391304348,1,5,3,0,0,0,0,0.625,0.375,0.0,0.7272727272727273,0.34782608695652173,0.03162055335968379,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_11t_double_seed44_0173,11,25,11,False,22,0.88,3,6,5,0,0,0,0,0.5454545454545454,0.45454545454545453,0.0,1.0,0.44,0.04,8,9,2,0.7272727272727273,0.8181818181818182,0.18181818181818182,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_12t_double_seed42_0011,12,25,10,True,22,0.88,3,5,5,0,0,0,0,0.5,0.5,0.0,0.8333333333333334,0.4,0.03333333333333333,8,9,2,0.8,0.9,0.2,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_12t_single_seed42_0032,12,15,8,True,11,0.7333333333333333,4,4,4,0,0,0,0,0.5,0.5,0.0,0.6666666666666666,0.5333333333333333,0.044444444444444446,8,8,2,1.0,1.0,0.25,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_12t_single_seed42_0056,12,14,11,True,11,0.7857142857142857,3,5,6,0,0,0,0,0.45454545454545453,0.5454545454545454,0.0,0.9166666666666666,0.7857142857142857,0.06547619047619048,8,10,2,0.7272727272727273,0.9090909090909091,0.18181818181818182,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_12t_single_seed43_0092,12,15,8,True,11,0.7333333333333333,4,4,4,0,0,0,0,0.5,0.5,0.0,0.6666666666666666,0.5333333333333333,0.044444444444444446,8,8,2,1.0,1.0,0.25,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_12t_single_seed43_0116,12,14,11,True,11,0.7857142857142857,3,5,6,0,0,0,0,0.45454545454545453,0.5454545454545454,0.0,0.9166666666666666,0.7857142857142857,0.06547619047619048,8,10,2,0.7272727272727273,0.9090909090909091,0.18181818181818182,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_12t_single_seed44_0152,12,15,8,True,11,0.7333333333333333,4,5,3,0,0,0,0,0.625,0.375,0.0,0.6666666666666666,0.5333333333333333,0.044444444444444446,7,7,2,0.875,0.875,0.25,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_12t_single_seed44_0176,12,14,11,True,11,0.7857142857142857,3,6,5,0,0,0,0,0.5454545454545454,0.45454545454545453,0.0,0.9166666666666666,0.7857142857142857,0.06547619047619048,8,9,2,0.7272727272727273,0.8181818181818182,0.18181818181818182,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_13t_double_seed42_0035,13,30,10,False,26,0.8666666666666667,4,4,6,0,0,0,0,0.4,0.6,0.0,0.7692307692307693,0.3333333333333333,0.02564102564102564,8,10,2,0.8,1.0,0.2,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_13t_double_seed42_0059,13,30,13,False,26,0.8666666666666667,4,8,5,0,0,0,0,0.6153846153846154,0.38461538461538464,0.0,1.0,0.43333333333333335,0.03333333333333333,8,9,2,0.6153846153846154,0.6923076923076923,0.15384615384615385,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_13t_double_seed43_0095,13,30,10,False,26,0.8666666666666667,4,5,5,0,0,0,0,0.5,0.5,0.0,0.7692307692307693,0.3333333333333333,0.02564102564102564,8,9,2,0.8,0.9,0.2,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_13t_double_seed43_0119,13,30,13,False,26,0.8666666666666667,4,8,5,0,0,0,0,0.6153846153846154,0.38461538461538464,0.0,1.0,0.43333333333333335,0.03333333333333333,8,9,2,0.6153846153846154,0.6923076923076923,0.15384615384615385,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_13t_double_seed44_0155,13,30,10,False,26,0.8666666666666667,4,5,5,0,0,0,0,0.5,0.5,0.0,0.7692307692307693,0.3333333333333333,0.02564102564102564,8,9,2,0.8,0.9,0.2,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_13t_double_seed44_0179,13,30,13,False,26,0.8666666666666667,4,6,7,0,0,0,0,0.46153846153846156,0.5384615384615384,0.0,1.0,0.43333333333333335,0.03333333333333333,8,10,2,0.6153846153846154,0.7692307692307693,0.15384615384615385,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_13t_single_seed42_0014,13,14,10,False,13,0.9285714285714286,1,4,6,0,0,0,0,0.4,0.6,0.0,0.7692307692307693,0.7142857142857143,0.054945054945054944,8,10,2,0.8,1.0,0.2,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_13t_single_seed42_0038,13,15,10,False,13,0.8666666666666667,2,6,4,0,0,0,0,0.6,0.4,0.0,0.7692307692307693,0.6666666666666666,0.05128205128205128,8,8,2,0.8,0.8,0.2,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_13t_single_seed43_0074,13,14,10,False,13,0.9285714285714286,1,5,5,0,0,0,0,0.5,0.5,0.0,0.7692307692307693,0.7142857142857143,0.054945054945054944,8,9,2,0.8,0.9,0.2,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_13t_single_seed43_0098,13,15,10,False,13,0.8666666666666667,2,6,4,0,0,0,0,0.6,0.4,0.0,0.7692307692307693,0.6666666666666666,0.05128205128205128,8,8,2,0.8,0.8,0.2,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_13t_single_seed44_0134,13,14,10,False,13,0.9285714285714286,1,5,5,0,0,0,0,0.5,0.5,0.0,0.7692307692307693,0.7142857142857143,0.054945054945054944,8,9,2,0.8,0.9,0.2,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_14t_double_seed42_0017,14,27,13,True,26,0.9629629629629629,1,8,5,0,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.9285714285714286,0.48148148148148145,0.03439153439153439,8,9,2,0.6153846153846154,0.6923076923076923,0.15384615384615385,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_14t_double_seed42_0041,14,29,13,True,26,0.896551724137931,3,7,6,0,0,0,0,0.5384615384615384,0.46153846153846156,0.0,0.9285714285714286,0.4482758620689655,0.03201970443349754,8,10,2,0.6153846153846154,0.7692307692307693,0.15384615384615385,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_14t_double_seed43_0077,14,27,13,True,26,0.9629629629629629,1,8,5,0,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.9285714285714286,0.48148148148148145,0.03439153439153439,8,9,2,0.6153846153846154,0.6923076923076923,0.15384615384615385,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_14t_double_seed43_0101,14,29,13,True,26,0.896551724137931,3,8,5,0,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.9285714285714286,0.4482758620689655,0.03201970443349754,8,9,2,0.6153846153846154,0.6923076923076923,0.15384615384615385,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_14t_double_seed44_0137,14,27,13,True,26,0.9629629629629629,1,6,7,0,0,0,0,0.46153846153846156,0.5384615384615384,0.0,0.9285714285714286,0.48148148148148145,0.03439153439153439,8,10,2,0.6153846153846154,0.7692307692307693,0.15384615384615385,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_14t_double_seed44_0161,14,29,13,True,26,0.896551724137931,3,8,5,0,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.9285714285714286,0.4482758620689655,0.03201970443349754,8,9,2,0.6153846153846154,0.6923076923076923,0.15384615384615385,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_14t_single_seed42_0020,14,15,12,True,13,0.8666666666666667,2,7,5,0,0,0,0,0.5833333333333334,0.4166666666666667,0.0,0.8571428571428571,0.8,0.05714285714285714,8,9,2,0.6666666666666666,0.75,0.16666666666666666,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_14t_single_seed43_0080,14,15,13,True,13,0.8666666666666667,2,8,5,0,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.9285714285714286,0.8666666666666667,0.06190476190476191,8,9,2,0.6153846153846154,0.6923076923076923,0.15384615384615385,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_14t_single_seed44_0140,14,15,13,True,13,0.8666666666666667,2,8,5,0,0,0,0,0.6153846153846154,0.38461538461538464,0.0,0.9285714285714286,0.8666666666666667,0.06190476190476191,8,9,2,0.6153846153846154,0.6923076923076923,0.15384615384615385,True,weighted_soft_penalty,minimize,True,False
synthetic_study_medium_14t_single_seed44_0158,14,15,11,True,13,0.8666666666666667,2,5,6,0,0,0,0,0.45454545454545453,0.5454545454545454,0.0,0.7857142857142857,0.7333333333333333,0.05238095238095238,8,10,2,0.7272727272727273,0.9090909090909091,0.18181818181818182,True,weighted_soft_penalty,minimize,True,False
